signal_id,timestamp_utc,direction,entry_price,MFE_ticks,MAE_ticks,outcome_sl2,outcome_sl3,outcome_sl4,outcome_sl5,outcome_sl6,outcome_sl7,outcome_sl10,classification,time_to_tp_sec,time_to_sl5_sec
951,2026-07-05 20:09:59 UTC,SHORT,1.7010,2.0,2.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,179.5,N/A
952,2026-07-05 20:27:59 UTC,SHORT,1.6970,1.0,10.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,1556.2
953,2026-07-05 20:37:59 UTC,SHORT,1.6980,2.0,7.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,WIN,SAVED_BY_SL10,1784.1,956.2
954,2026-07-05 20:42:59 UTC,SHORT,1.7000,2.0,5.0,LOSS,LOSS,LOSS,LOSS,WIN,WIN,WIN,SAVED_BY_SL10,1047.0,737.3
955,2026-07-05 20:47:59 UTC,LONG,1.6990,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,248.3,N/A
956,2026-07-05 20:51:59 UTC,LONG,1.7000,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,56.9,N/A
957,2026-07-05 21:01:59 UTC,SHORT,1.6990,2.0,2.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,212.1,N/A
958,2026-07-05 21:05:59 UTC,LONG,1.6970,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,52.8,N/A
959,2026-07-05 21:10:59 UTC,LONG,1.7000,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,116.3,N/A
960,2026-07-05 21:15:59 UTC,SHORT,1.7050,0.0,10.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,532.0
961,2026-07-05 21:21:59 UTC,SHORT,1.7080,1.0,10.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,262.3
962,2026-07-05 21:30:59 UTC,SHORT,1.7150,2.0,2.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,64.3,N/A
963,2026-07-05 21:37:59 UTC,LONG,1.7160,2.0,6.0,LOSS,LOSS,LOSS,LOSS,LOSS,WIN,WIN,SAVED_BY_SL10,1084.6,420.6
964,2026-07-05 21:44:59 UTC,LONG,1.7110,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,83.0,N/A
965,2026-07-05 21:53:59 UTC,SHORT,1.7140,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,47.0,N/A
966,2026-07-05 21:59:59 UTC,SHORT,1.7130,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,6.3,N/A
967,2026-07-05 22:03:59 UTC,LONG,1.7130,2.0,6.0,LOSS,LOSS,LOSS,LOSS,LOSS,WIN,WIN,SAVED_BY_SL10,731.1,245.2
968,2026-07-05 22:12:59 UTC,LONG,1.7110,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,40.8,N/A
969,2026-07-05 22:17:59 UTC,SHORT,1.7160,1.0,10.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,166.8
970,2026-07-05 22:20:59 UTC,SHORT,1.7190,2.0,4.0,LOSS,LOSS,LOSS,WIN,WIN,WIN,WIN,SAVED_BY_SL5,185.1,N/A
971,2026-07-05 22:23:59 UTC,SHORT,1.7180,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,64.9,N/A
972,2026-07-05 22:27:59 UTC,LONG,1.7220,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,24.9,N/A
973,2026-07-05 22:38:59 UTC,LONG,1.7140,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,24.3,N/A
974,2026-07-05 22:49:59 UTC,SHORT,1.7140,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,62.5,N/A
975,2026-07-05 22:56:59 UTC,LONG,1.7140,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,68.4,N/A
976,2026-07-05 23:01:59 UTC,SHORT,1.7150,2.0,4.0,LOSS,LOSS,LOSS,WIN,WIN,WIN,WIN,SAVED_BY_SL5,454.1,N/A
977,2026-07-05 23:11:59 UTC,LONG,1.7140,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,5.2,N/A
978,2026-07-05 23:17:59 UTC,SHORT,1.7160,2.0,5.0,LOSS,LOSS,LOSS,LOSS,WIN,WIN,WIN,SAVED_BY_SL10,289.1,230.2
979,2026-07-05 23:27:59 UTC,LONG,1.7140,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,5.8,N/A
980,2026-07-05 23:42:59 UTC,LONG,1.7130,0.0,10.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,245.8
981,2026-07-05 23:46:59 UTC,SHORT,1.7090,2.0,2.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,19.4,N/A
982,2026-07-05 23:51:59 UTC,LONG,1.7070,0.0,10.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,516.9
983,2026-07-06 00:05:59 UTC,LONG,1.6980,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,28.3,N/A
984,2026-07-06 00:10:59 UTC,LONG,1.6860,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,6.9,N/A
985,2026-07-06 00:18:59 UTC,SHORT,1.6960,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,36.8,N/A
986,2026-07-06 00:27:59 UTC,LONG,1.6920,2.0,9.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,WIN,SAVED_BY_SL10,763.8,126.9
987,2026-07-06 00:42:59 UTC,SHORT,1.6940,0.0,10.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,59.3
988,2026-07-06 00:47:59 UTC,SHORT,1.6990,2.0,4.0,LOSS,LOSS,LOSS,WIN,WIN,WIN,WIN,SAVED_BY_SL5,457.8,N/A
989,2026-07-06 00:52:59 UTC,SHORT,1.7010,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,22.1,N/A
990,2026-07-06 00:57:59 UTC,LONG,1.6980,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,37.5,N/A
991,2026-07-06 01:04:59 UTC,SHORT,1.6990,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,130.8,N/A
992,2026-07-06 01:09:59 UTC,LONG,1.7010,2.0,9.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,WIN,SAVED_BY_SL10,1511.1,109.3
993,2026-07-06 01:26:59 UTC,LONG,1.6940,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,68.2,N/A
994,2026-07-06 01:29:59 UTC,LONG,1.6950,2.0,2.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,68.1,N/A
995,2026-07-06 01:35:59 UTC,SHORT,1.7020,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,131.2,N/A
996,2026-07-06 01:38:59 UTC,SHORT,1.7010,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,4.8,N/A
997,2026-07-06 01:48:59 UTC,LONG,1.6980,0.0,10.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,218.5
998,2026-07-06 01:56:59 UTC,LONG,1.6930,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,197.7,N/A
999,2026-07-06 02:00:59 UTC,LONG,1.6940,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,9.8,N/A
1000,2026-07-06 02:03:59 UTC,SHORT,1.6920,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,32.9,N/A
1001,2026-07-06 02:11:59 UTC,LONG,1.6810,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,14.2,N/A
1002,2026-07-06 02:28:59 UTC,SHORT,1.6880,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,63.9,N/A
1003,2026-07-06 02:32:59 UTC,LONG,1.6870,2.0,2.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,254.5,N/A
1004,2026-07-06 02:41:59 UTC,SHORT,1.6830,2.0,3.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,407.0,N/A
1005,2026-07-06 02:44:59 UTC,LONG,1.6830,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,19.5,N/A
1006,2026-07-06 02:51:59 UTC,LONG,1.6830,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,170.0,N/A
1007,2026-07-06 02:57:59 UTC,SHORT,1.6840,2.0,2.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,187.7,N/A
1008,2026-07-06 03:05:59 UTC,LONG,1.6840,2.0,3.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,309.3,N/A
1009,2026-07-06 03:14:59 UTC,SHORT,1.6840,2.0,4.0,LOSS,LOSS,LOSS,WIN,WIN,WIN,WIN,SAVED_BY_SL5,431.2,N/A
1010,2026-07-06 03:26:59 UTC,LONG,1.6800,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,5.4,N/A
1011,2026-07-06 03:31:59 UTC,SHORT,1.6600,1.0,10.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,43.3
1012,2026-07-06 03:41:59 UTC,SHORT,1.6700,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,67.3,N/A
1013,2026-07-06 03:46:59 UTC,LONG,1.6660,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,43.1,N/A
1014,2026-07-06 03:55:59 UTC,SHORT,1.6670,2.0,4.0,LOSS,LOSS,LOSS,WIN,WIN,WIN,WIN,SAVED_BY_SL5,716.5,N/A
1015,2026-07-06 04:01:59 UTC,SHORT,1.6680,2.0,2.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,338.6,N/A
1016,2026-07-06 04:11:59 UTC,LONG,1.6680,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,63.4,N/A
1017,2026-07-06 04:16:59 UTC,SHORT,1.6710,2.0,2.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,481.7,N/A
1018,2026-07-06 04:22:59 UTC,SHORT,1.6720,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,120.0,N/A
1019,2026-07-06 04:30:59 UTC,LONG,1.6720,2.0,2.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,182.3,N/A
1020,2026-07-06 04:34:59 UTC,SHORT,1.6720,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,105.9,N/A
1021,2026-07-06 04:37:59 UTC,SHORT,1.6700,2.0,8.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,WIN,SAVED_BY_SL10,1404.7,206.4
1022,2026-07-06 04:49:59 UTC,LONG,1.6720,2.0,2.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,124.0,N/A
1023,2026-07-06 04:56:59 UTC,SHORT,1.6760,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,41.1,N/A
1024,2026-07-06 05:06:59 UTC,LONG,1.6640,2.0,6.0,LOSS,LOSS,LOSS,LOSS,LOSS,WIN,WIN,SAVED_BY_SL10,443.7,122.3
1025,2026-07-06 05:10:59 UTC,LONG,1.6640,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,203.7,N/A
1026,2026-07-06 05:16:59 UTC,SHORT,1.6630,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,65.7,N/A
1027,2026-07-06 05:20:59 UTC,SHORT,1.6610,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,47.4,N/A
1028,2026-07-06 05:24:59 UTC,LONG,1.6600,1.0,10.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,184.2
1029,2026-07-06 05:32:59 UTC,LONG,1.6560,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,15.7,N/A
1030,2026-07-06 05:39:59 UTC,SHORT,1.6620,2.0,5.0,LOSS,LOSS,LOSS,LOSS,WIN,WIN,WIN,SAVED_BY_SL10,2274.2,1265.7
1031,2026-07-06 05:49:59 UTC,LONG,1.6630,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,31.4,N/A
1032,2026-07-06 05:54:59 UTC,LONG,1.6630,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,17.9,N/A
1033,2026-07-06 05:58:59 UTC,SHORT,1.6640,2.0,3.0,LOSS,LOSS,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,451.5,N/A
1034,2026-07-06 06:09:59 UTC,LONG,1.6650,1.0,7.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,474.2
1035,2026-07-06 06:20:59 UTC,LONG,1.6590,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,43.0,N/A
1036,2026-07-06 06:26:59 UTC,SHORT,1.6630,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,3.3,N/A
1037,2026-07-06 06:31:59 UTC,SHORT,1.6620,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,175.9,N/A
1038,2026-07-06 06:36:59 UTC,LONG,1.6610,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,11.6,N/A
1039,2026-07-06 06:49:59 UTC,LONG,1.6610,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,0.5,N/A
1040,2026-07-06 07:00:59 UTC,LONG,1.6610,2.0,3.0,LOSS,LOSS,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,249.1,N/A
1041,2026-07-06 07:05:59 UTC,LONG,1.6640,2.0,3.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,217.0,N/A
1042,2026-07-06 07:08:59 UTC,SHORT,1.6640,2.0,2.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,122.8,N/A
1043,2026-07-06 07:20:59 UTC,LONG,1.6620,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,65.2,N/A
1044,2026-07-06 07:26:59 UTC,SHORT,1.6640,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,18.4,N/A
1045,2026-07-06 07:32:59 UTC,LONG,1.6620,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,81.4,N/A
1046,2026-07-06 07:52:59 UTC,SHORT,1.6720,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,7.5,N/A
1047,2026-07-06 07:57:59 UTC,LONG,1.6690,2.0,3.0,LOSS,LOSS,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,476.3,N/A
1048,2026-07-06 08:01:59 UTC,LONG,1.6690,2.0,2.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,236.3,N/A
1049,2026-07-06 08:09:59 UTC,SHORT,1.6690,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,40.7,N/A
1050,2026-07-06 08:14:59 UTC,LONG,1.6670,1.0,10.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,1193.6
1051,2026-07-06 08:20:59 UTC,LONG,1.6650,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,18.4,N/A
1052,2026-07-06 08:31:59 UTC,SHORT,1.6660,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,1.3,N/A
1053,2026-07-06 08:39:59 UTC,LONG,1.6590,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,70.7,N/A
1054,2026-07-06 08:50:59 UTC,SHORT,1.6630,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,34.9,N/A
1055,2026-07-06 08:56:59 UTC,LONG,1.6630,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,86.3,N/A
1056,2026-07-06 09:01:59 UTC,SHORT,1.6630,2.0,2.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,543.2,N/A
1057,2026-07-06 09:10:59 UTC,LONG,1.6630,2.0,3.0,LOSS,LOSS,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,1088.6,N/A
1058,2026-07-06 09:16:59 UTC,LONG,1.6610,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,65.8,N/A
1059,2026-07-06 09:33:59 UTC,SHORT,1.6650,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,156.1,N/A
1060,2026-07-06 09:41:59 UTC,LONG,1.6640,2.0,2.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,563.3,N/A
1061,2026-07-06 09:47:59 UTC,SHORT,1.6650,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,82.4,N/A
1062,2026-07-06 10:05:59 UTC,LONG,1.6650,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,247.9,N/A
1063,2026-07-06 10:17:59 UTC,SHORT,1.6650,1.0,10.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,1133.8
1064,2026-07-06 10:21:59 UTC,LONG,1.6650,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,613.6,N/A
1065,2026-07-06 10:24:59 UTC,LONG,1.6650,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,433.6,N/A
1066,2026-07-06 10:39:59 UTC,SHORT,1.6740,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,9.3,N/A
1067,2026-07-06 10:45:59 UTC,LONG,1.6740,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,7.6,N/A
1068,2026-07-06 10:53:59 UTC,LONG,1.6710,2.0,6.0,LOSS,LOSS,LOSS,LOSS,LOSS,WIN,WIN,SAVED_BY_SL10,1790.5,1197.4
1069,2026-07-06 10:59:59 UTC,LONG,1.6710,2.0,6.0,LOSS,LOSS,LOSS,LOSS,LOSS,WIN,WIN,SAVED_BY_SL10,1430.5,837.4
1070,2026-07-06 11:02:59 UTC,SHORT,1.6680,2.0,3.0,LOSS,LOSS,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,657.4,N/A
1071,2026-07-06 11:19:59 UTC,LONG,1.6680,2.0,2.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,171.2,N/A
1072,2026-07-06 11:25:59 UTC,SHORT,1.6720,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,2.5,N/A
1073,2026-07-06 11:36:59 UTC,SHORT,1.6750,2.0,2.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,308.2,N/A
1074,2026-07-06 11:44:59 UTC,LONG,1.6760,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,63.3,N/A
1075,2026-07-06 11:47:59 UTC,SHORT,1.6740,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,144.7,N/A
1076,2026-07-06 11:52:59 UTC,LONG,1.6720,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,128.7,N/A
1077,2026-07-06 12:06:59 UTC,LONG,1.6370,2.0,6.0,LOSS,LOSS,LOSS,LOSS,LOSS,WIN,WIN,SAVED_BY_SL10,69.8,27.7
1078,2026-07-06 12:14:59 UTC,SHORT,1.6450,1.0,10.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,181.0
1079,2026-07-06 12:21:59 UTC,SHORT,1.6490,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,26.6,N/A
1080,2026-07-06 12:34:59 UTC,SHORT,1.6550,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,76.9,N/A
1081,2026-07-06 12:48:59 UTC,LONG,1.6390,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,65.7,N/A
1082,2026-07-06 12:56:59 UTC,SHORT,1.6390,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,43.9,N/A
1083,2026-07-06 13:01:59 UTC,LONG,1.6350,1.0,10.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,34.8
1084,2026-07-06 13:06:59 UTC,LONG,1.6320,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,72.3,N/A
1085,2026-07-06 13:12:59 UTC,SHORT,1.6320,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,75.8,N/A
1086,2026-07-06 13:26:59 UTC,SHORT,1.6340,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,12.2,N/A
1087,2026-07-06 13:37:59 UTC,SHORT,1.6360,2.0,2.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,27.5,N/A
1088,2026-07-06 13:40:59 UTC,LONG,1.6420,2.0,4.0,LOSS,LOSS,LOSS,WIN,WIN,WIN,WIN,SAVED_BY_SL5,196.5,N/A
1089,2026-07-06 13:48:59 UTC,SHORT,1.6490,2.0,5.0,LOSS,LOSS,LOSS,WIN,WIN,WIN,WIN,SAVED_BY_SL5,445.4,N/A
1090,2026-07-06 13:52:59 UTC,SHORT,1.6480,2.0,4.0,LOSS,LOSS,LOSS,WIN,WIN,WIN,WIN,SAVED_BY_SL5,246.3,N/A
1091,2026-07-06 14:02:59 UTC,LONG,1.6440,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,14.1,N/A
1092,2026-07-06 14:07:59 UTC,LONG,1.6440,2.0,2.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,141.5,N/A
1093,2026-07-06 14:18:59 UTC,SHORT,1.6450,1.0,10.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,298.8
1094,2026-07-06 14:33:59 UTC,LONG,1.6510,2.0,4.0,LOSS,LOSS,LOSS,WIN,WIN,WIN,WIN,SAVED_BY_SL5,406.4,N/A
1095,2026-07-06 14:37:59 UTC,LONG,1.6480,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,45.1,N/A
1096,2026-07-06 14:41:59 UTC,LONG,1.6500,1.0,10.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,154.4
1097,2026-07-06 14:51:59 UTC,LONG,1.6380,2.0,2.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,28.7,N/A
1098,2026-07-06 14:57:59 UTC,SHORT,1.6410,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,17.3,N/A
1099,2026-07-06 14:59:59 UTC,SHORT,1.6380,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,62.7,N/A
1100,2026-07-06 15:03:59 UTC,LONG,1.6420,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,17.3,N/A
1101,2026-07-06 15:08:59 UTC,SHORT,1.6460,1.0,10.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,14.1
1102,2026-07-06 15:16:59 UTC,SHORT,1.6500,2.0,2.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,145.7,N/A
1103,2026-07-06 15:23:59 UTC,LONG,1.6490,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,1.9,N/A
1104,2026-07-06 15:31:59 UTC,SHORT,1.6600,2.0,2.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,19.9,N/A
1105,2026-07-06 15:39:59 UTC,LONG,1.6570,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,20.6,N/A
1106,2026-07-06 15:41:59 UTC,LONG,1.6660,2.0,4.0,LOSS,LOSS,LOSS,WIN,WIN,WIN,WIN,SAVED_BY_SL5,122.8,N/A
1107,2026-07-06 15:51:59 UTC,LONG,1.6700,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,12.7,N/A
1108,2026-07-06 15:57:59 UTC,SHORT,1.6730,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,8.9,N/A
1109,2026-07-06 16:01:59 UTC,SHORT,1.6710,2.0,3.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,117.0,N/A
1110,2026-07-06 16:05:59 UTC,LONG,1.6710,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,113.5,N/A
1111,2026-07-06 16:07:59 UTC,LONG,1.6720,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,19.4,N/A
1112,2026-07-06 16:15:59 UTC,SHORT,1.6860,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,5.7,N/A
1113,2026-07-06 16:22:59 UTC,LONG,1.6770,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,28.9,N/A
1114,2026-07-06 16:29:59 UTC,LONG,1.6740,2.0,2.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,111.5,N/A
